17.871708027087152	0
18.93875002861023	1
20.01945802476257	2
21.088916924782097	3
22.086957935243845	4
36.07499995268881	5
37.062874995172024	6
38.0512080155313	7
39.03687500860542	8
40.02354200929403	9
41.014541988261044	10
41.999957989901304	11
56.991124991327524	12
57.977041928097606	13
58.96449997089803	14
59.94908302091062	15
60.94520795159042	16
61.930625000968575	17
62.91466695256531	18
76.90370792988688	19
77.88975001312792	20
78.87720793951303	21
79.86187492497265	22
80.85491694509983	23
81.84400002937764	24
82.82904198858887	25
96.8169579282403	26
97.80258301179856	27
98.79041695967317	28
99.77516694925725	29
100.77316698152572	30
101.75795794930309	31
102.7515419991687	32
117.74012492969632	33
118.73362492769957	34
119.72170800436288	35
120.72362494654953	36
121.70991697348654	37
122.74887494277209	38
123.77399997785687	39
137.77091703377664	40
138.7690829578787	41
139.75645799655467	42
140.75091702397913	43
141.7363330256194	44
142.72408303804696	45
143.70883302763104	46
157.69762499257922	47
158.68854196742177	48
159.67354201711714	49
160.6577499769628	50
161.64362500421703	51
162.63387503568083	52
163.62166695762426	53
164.6064999513328	54
178.59441693872213	55
179.5820000115782	56
180.57679198682308	57
181.56116700265557	58
182.5927080353722	59
183.59095801133662	60
184.5767080085352	61
199.56420792732388	62
200.55037492420524	63
201.53454202227294	64
202.530000009574	65
203.5149580333382	66
204.50320793315768	67
205.49474994186312	68
225.4840419627726	69
226.47341701667756	70
227.46674995869398	71
228.45475003123283	72
229.45470793638378	73
230.4389999480918	74
231.4269170165062	75
242.43624997325242	76
243.42524993699044	77
244.41033299081028	78
245.39508298039436	79
246.4042919455096	80
247.40720796398818	81
248.39208298362792	82
269.379916950129	83
270.368583034724	84
271.36004192288965	85
272.344958037138	86
273.32958299666643	87
274.32137494906783	88
275.3120419802144	89
290.30008299741894	90
291.2857079645619	91
292.27774997707456	92
293.27079199720174	93
294.2585829878226	94
295.2491670148447	95
296.24341696035117	96
302.38666699733585	97
303.6352919880301	98
305.731707951054	99
