4.407790955156088	0
5.480332998558879	1
6.554416031576693	2
7.629125029779971	3
8.626500028185546	4
23.61625002231449	5
24.60508293006569	6
25.605542003177106	7
26.591041940264404	8
27.57854200899601	9
28.56333297677338	10
29.548624996095896	11
43.537541991099715	12
44.525292003527284	13
45.5182499717921	14
46.50308296550065	15
47.48800001107156	16
48.47566701937467	17
49.46004203520715	18
64.44604194257408	19
65.43437496293336	20
66.41916697844863	21
67.40337493829429	22
68.39149992447346	23
69.37849998939782	24
84.36716697178781	25
85.36899997852743	26
86.36291697621346	27
87.35087502282113	28
88.34170794580132	29
89.328832924366	30
90.31854197382927	31
104.31133303791285	32
105.29658303130418	33
106.28370800986886	34
107.26887499913573	35
108.25416701845825	36
109.24241703469306	37
110.23470794316381	38
125.23150001652539	39
126.22600002214313	40
127.22070794552565	41
128.21783300023526	42
129.2166670318693	43
130.20812498871237	44
131.19324995204806	45
152.17870799824595	46
153.16379198338836	47
154.16070795617998	48
155.14608297962695	49
156.13066696096212	50
157.11658296640962	51
165.10674997698516	52
166.0985000198707	53
167.08899999503046	54
168.080750037916	55
169.06795802060515	56
170.0588749954477	57
185.05704193376005	58
186.04375002905726	59
187.03199992887676	60
188.02450003568083	61
189.00937493890524	62
189.99924999661744	63
190.98766695242375	64
205.97345801070333	65
206.95787493605167	66
207.94574997853488	67
208.93108297605067	68
209.91645799949765	69
210.9007079852745	70
218.88608299195766	71
219.8709170334041	72
220.86712496820837	73
221.85137495398521	74
222.84220799338073	75
223.83216698653996	76
237.820666981861	77
238.80541697144508	78
239.78966695722193	79
240.7992499647662	80
254.81745798606426	81
255.849750014022	82
256.84774992987514	83
257.83779192715883	84
258.83295794483274	85
259.81745799072087	86
260.8093749731779	87
275.7949170190841	88
276.78091695997864	89
277.7686669724062	90
278.7573329405859	91
279.763541999273	92
280.75149992946535	93
281.735833035782	94
296.72470793593675	95
297.72320797201246	96
298.7079999875277	97
299.69529202207923	98
300.680874963291	99
